B_cell	T_cell_CD4	T_cell_CD8	Neutrophil	Macrophage	DC
TCGA-73-4658-01A	0.0641142717520179	0.142362524464307	0.192281041761923	0.153234932993249	0.0699450513487344	0.56375309594536
TCGA-44-6778-01A	0.105979236679148	0.17045689314181	0.227649773566725	0.173537998766001	0.0968708036172275	0.558470527656565
TCGA-62-8397-01A	0.0544795214622708	0.116220694834959	0.108860086050224	0.0847740485902025	0.0317344053476081	0.464064635925181
TCGA-50-6595-01A	0.0322467139097677	0.137800932006213	0.172582263004263	0.152462609513393	0.0472387183479284	0.527056877320156
TCGA-L9-A444-01A	0.0920197833039281	0.159252774519229	0.216428193271201	0.134748212227055	0.0523424152293084	0.516828253366349
TCGA-64-5779-01A	0.111548822455791	0.143361945963381	0.172137067029054	0.112800509595993	0.0385421427022433	0.435329081250476
TCGA-44-7660-01A	0.0815516457906605	0.101803652945686	0.145864777873429	0.111592024881065	0.062105856140371	0.44001563234791
TCGA-44-2666-01A	0.0501991590229208	0.115435400781234	0.132636915248728	0.102963221118379	0.0254989800385062	0.440806663193728
TCGA-44-6777-01A	0.0857187165045485	0.157426118866636	0.171145591607205	0.15547285875269	0.0875711169721995	0.591968962590892
TCGA-73-4675-01A	0.0550526683070046	0.13364834541256	0.104605167401482	0.108585925841801	0.0415064424143387	0.48863380149613
TCGA-55-7903-01A	0.046665443370003	0.137073829904216	0.173568962027881	0.131644032051412	0.0396528684429552	0.490700527207365
TCGA-97-7553-01A	0.0807516662306714	0.159108070720782	0.21396842720329	0.180859920095861	0.0968623394688563	0.569185186119133
TCGA-78-7147-01A	0.049259089955624	0.13293157648344	0.160247962134306	0.115385210336268	0.0305768704758714	0.490555153294784
TCGA-99-8033-01A	0.0584403662268766	0.128058887001081	0.18159237462783	0.142347327071844	0.0194158491931749	0.509681678744395
TCGA-55-1594-01A	0.0804334857358189	0.127564919607365	0.171500630004993	0.125498412617489	0.0689376975711374	0.47355928961778
TCGA-55-6980-01A	0.0549730225936924	0.167128422200669	0.163590623621063	0.142471678816991	0.0351825252505496	0.554678188166708
TCGA-95-A4VK-01A	0.100712372798995	0.171187704913808	0.161212480683428	0.118183050805646	0.0312016253618245	0.482563246770412
TCGA-55-8207-01A	0.0482785867153768	0.143061022452917	0.167825540139986	0.137715246572909	0.0676612662529461	0.534904433482822
TCGA-95-7043-01A	0.0564104413084867	0.0922214959163454	0.117215202287449	0.073217324943462	0.0521182361741965	0.356277824496479
TCGA-44-7672-01A	0.100158776929175	0.15880805961075	0.166339808286093	0.137547057018464	0.0416725254103001	0.548510912143302
TCGA-44-6146-01B	0.0614903235803508	0.136835270169132	0.197244022853495	0.125905748867311	0.0672042183899988	0.42889430389213
TCGA-67-3771-01A	0.0898774391211233	0.128427483129355	0.188820908959112	0.136478016774032	0.0742999052382574	0.512381478469227
TCGA-67-3772-01A	0.080800855653083	0.103679415263212	0.176496443456042	0.125169602065755	0.0402514581817852	0.520162578633941
TCGA-97-A4M5-01A	0.0710392153178226	0.14699085743604	0.176213775809101	0.13671997941745	0.0765343153738262	0.500094838947892
TCGA-53-A4EZ-01A	0.0845777342145903	0.106250535733513	0.128271797579224	0.0906391192234724	0.0422992459201209	0.41113166316142
TCGA-99-8032-01A	0.090438906366958	0.129666878167192	0.13141659526359	0.109034877388615	0.0459374396737458	0.442315301962974
TCGA-73-4670-01A	0.0540189566859498	0.0921265249176367	0.11512385399262	0.11942595191511	0.0402671596513633	0.437798638339501
TCGA-55-7576-01A	0.0691518554683372	0.146220767306456	0.160677302704229	0.127960591832389	0.05632965691484	0.519830322029618
TCGA-J2-A4AE-01A	0.0997268445835099	0.141112736219322	0.172059409994968	0.124953716625817	0.0373214703337352	0.503472624381702
TCGA-93-7347-01A	0.0903387459358312	0.182642546559521	0.203973189900636	0.140200499344433	0.0532509017605387	0.573626625251054
TCGA-75-7027-01A	0.0618193538388748	0.112934737862312	0.158219873169644	0.113838997502903	0.0556284033560703	0.458629717449031
TCGA-62-A472-01A	0.0605707692540494	0.150674877401703	0.174785997874342	0.131373479171054	0.0548195171960109	0.504736200448403
TCGA-78-7154-01A	0.0519297002232984	0.0984606847352859	0.184411003791062	0.108967683149792	0.0487430670691633	0.453498031257692
TCGA-50-5044-01A	0.0454019056436059	0.127073473045717	0.151582633897731	0.104761048147512	0.0317075270831829	0.499252689981058
TCGA-95-A4VP-01A	0.089945271191974	0.133337483630946	0.157125074804493	0.113578623330985	0.0338098085423537	0.457692709051603
TCGA-44-2661-01A	0.101127362115963	0.138200173269884	0.21203911517731	0.152320624373431	0.0631800387733888	0.558380074143858
TCGA-49-AARO-01A	0.0818399192348702	0.16334649509121	0.154569883985691	0.143166003196787	0.030829415323044	0.558027496105508
TCGA-91-6831-01A	0.079077476930914	0.118875884726875	0.157859948647663	0.137761562746894	0.0601513701528297	0.479768513092776
TCGA-55-6642-01A	0.105149259694266	0.11780815297695	0.190201092117507	0.125546107807777	0.0537852498963095	0.460217853380512
TCGA-86-8056-01A	0.0853336911460502	0.162155031784329	0.174107122586295	0.149059038055186	0.0765101842946581	0.535746173114955
TCGA-L9-A5IP-01A	0.0527578893493984	0.127603684385581	0.130707096212424	0.135853967102329	0.0337379687626998	0.441466724440984
TCGA-97-7546-01A	0.0919445250541235	0.154704052554461	0.203754323107338	0.144686897282419	0.0556145971202777	0.54068895972752
TCGA-97-7547-01A	0.0844979667196715	0.158289449731419	0.147598145301391	0.119505483554005	0.0590614998994568	0.488578345975967
TCGA-55-7914-01A	0.0919220349084309	0.155567559939569	0.160869733853428	0.120158236033095	0.0491346538699708	0.474970775603092
TCGA-78-7143-01A	0.0797150888585592	0.169481387929766	0.139685128827876	0.131145656402023	0.0489666096323797	0.538834930196225
TCGA-97-A4M0-01A	0.0807258724123865	0.180676888582552	0.170338952863632	0.142105811781236	0.0446698176919937	0.545108628094711
TCGA-55-8205-01A	0.0854330308040034	0.166289709446565	0.212926934645596	0.174294396411249	0.0867835836953464	0.59452348876437
TCGA-05-4415-01A	0.0284135199169759	0.103343578379603	0.182646281587614	0.12233720032252	0.0487513608026447	0.447896051163248
TCGA-97-7941-01A	0.0710669599034504	0.16324994115097	0.152361522432597	0.118246949243931	0.0608354428161728	0.494545370622834
TCGA-86-8585-01A	0.0787422234234868	0.156399202479388	0.17337792691611	0.127920950848603	0.0514502601333325	0.511226277159688
TCGA-55-8203-01A	0.109603110932584	0.154329580100453	0.154156344015193	0.123225961883691	0.0338621691394085	0.487746146544397
TCGA-71-6725-01A	0.0379700503714018	0.118788572337398	0.0963541508211435	0.104441444017464	0.049758331752123	0.437548763528318
TCGA-55-7816-01A	0.0436636529362127	0.156218342153936	0.193225724042081	0.153567836225008	0.0955566838300207	0.543673455334774
TCGA-55-6978-01A	0.0556125191088308	0.163491706519651	0.246798888364339	0.171689607354837	0.0701920142315041	0.583026948450628
TCGA-55-1592-01A	0.0579136332095041	0.125690165028249	0.149230125864247	0.136490803264449	0.090310292947115	0.474805815009472
TCGA-97-8175-01A	0.0550077653523566	0.148061723119319	0.139389436881701	0.142937686482716	0.0381104285311641	0.540152533078904
TCGA-86-7954-01A	0.0712033952977781	0.187942095953126	0.16403234905703	0.162374963484942	0.0730028457935804	0.54817770571313
TCGA-78-8662-01A	0.0422149555299158	0.108343640729886	0.114969661594351	0.0882796641892068	0.0304847957086333	0.41454803748353
TCGA-MP-A4TF-01A	0.0800463241175346	0.125491996275363	0.155706529109044	0.133716500352255	0.0290295704810553	0.454828107799088
TCGA-MP-A4T7-01A	0.0510843368036149	0.143236271331961	0.133640686169044	0.123344926300723	0.0471987244260691	0.480334607880093
TCGA-44-5645-01A	0.0985261967139462	0.184952603343707	0.164560453454346	0.129161283859079	0.037006106345026	0.54320151118484
TCGA-50-6591-01A	0.0231437131929722	0.116270469400946	0.0911126429750962	0.082814342008563	0.0470982429476608	0.365542045699312
TCGA-78-7159-01A	0.0818957431866169	0.117597419242793	0.146334907974848	0.127952082646694	0.0301222620010689	0.435619637550219
TCGA-69-7763-01A	0.0659894644509764	0.141034805969797	0.150290361707941	0.117611817585302	0.0545341948705235	0.466465718893355
TCGA-55-8085-01A	0.0840334291958259	0.136666438304352	0.176906045629135	0.133599601729221	0.0382980470126725	0.507940703097015
TCGA-62-A471-01A	0.0478960769731726	0.106371319714058	0.142963806816262	0.107463580783987	0.0232245915916416	0.396402650206683
TCGA-91-6840-01A	0.0816392492322746	0.151518826663814	0.177905097124436	0.123859219649515	0.0475299520265485	0.48028530640105
TCGA-44-3917-01B	0.0839701898933475	0.119726547633108	0.208118968630466	0.123854061909454	0.0841320028837808	0.430403392863962
TCGA-73-7498-01A	0.0720710812850514	0.17667319779671	0.1446409405378	0.113503695931663	0.0525526890943071	0.490516709989543
TCGA-55-8206-01A	0.0859277946688937	0.186286215444368	0.147755482997053	0.158788063939488	0.0684821212464083	0.566143435804257
TCGA-97-8179-01A	0.0438090661352713	0.127755315940085	0.126971137995845	0.109215999705685	0.0465655582028547	0.457920052098113
TCGA-50-8459-01A	0.0943738042844385	0.173645853002108	0.147299185535753	0.146018745787031	0.0775822992405799	0.55043332782239
TCGA-50-6590-01A	0.0974382652994295	0.154227386995053	0.168352040089517	0.142692997599584	0.0468449968670669	0.547606363510898
TCGA-49-6742-01A	0.037433604883605	0.105792362156401	0.137110221185854	0.0985293690503354	0.0453916788975523	0.420476695467242
TCGA-64-1679-01A	0.062136712674543	0.141239788173098	0.125653145656611	0.143430762970702	0.063888614456549	0.531677337935099
TCGA-99-7458-01A	0.0729515092118115	0.173840931499936	0.20844967324928	0.144216490387656	0.0537674421436348	0.568099622629738
TCGA-97-A4M7-01A	0.0902584747142418	0.180675510556983	0.156770097417405	0.141398025452641	0.0410400085027804	0.554045154590402
TCGA-MP-A4TH-01A	0.13867922465986	0.186095176047645	0.184465477307184	0.129411528571271	0.0496899217325083	0.52851581426389
TCGA-62-A46P-01A	0.0513247627167081	0.107613736254922	0.119179989794606	0.09811939812076	0.0384924658391946	0.393319075128784
TCGA-75-6212-01A	0.117162911377084	0.137303911022553	0.163712929734897	0.126324089875101	0.0528044254696061	0.548355454024781
TCGA-44-6146-01A	0.0476274012308017	0.119483380056198	0.137991549252608	0.104551567444574	0.0357127784840616	0.402114959977652
TCGA-55-7913-01B	0.0532785819104727	0.114697784473019	0.116546111927873	0.110504405785894	0.0323569880200252	0.423718088641702
TCGA-78-7166-01A	0.0539917637140079	0.106035247031826	0.104157806168856	0.0719886617168636	0	0.382490678313472
TCGA-93-A4JN-01A	0.106671379516124	0.176072693801648	0.140205414162306	0.13955268427036	0.0508557309849487	0.494329360598491
TCGA-55-6985-01A	0.0760196467408081	0.139517800946399	0.182646003253934	0.144658487949046	0.03873865022455	0.519560843251999
TCGA-38-4627-01A	0.0546710576640331	0.136219358566915	0.174279992517562	0.14467491152805	0.088893280153026	0.526325212471195
TCGA-55-6975-01A	0.0723931157566496	0.127793992293893	0.155768186100697	0.118514076532909	0.0402603049082732	0.486193892945208
TCGA-62-A46V-01A	0.0480224795994131	0.143463092328621	0.0892698676892126	0.111078049168796	0.0521076804069592	0.488551044070872
TCGA-55-6984-01A	0.0771910136862091	0.150878728878723	0.107187637327682	0.113013124285024	0.0104945450901973	0.437232738710402
TCGA-50-6594-01A	0.0549096589481463	0.108763029534737	0.155831798369712	0.113648528179005	0.0351285031967186	0.506570601703098
TCGA-49-AAR3-01A	0.0703791549980317	0.148174111417708	0.184128841601307	0.147231760573251	0.0397148127794155	0.532381814496547
TCGA-86-7955-01A	0.0405646460633078	0.088023612329726	0.122496964523146	0.0720162517948395	0.00433193120894699	0.371217388969256
TCGA-55-A4DG-01A	0.112054032976703	0.151862369202457	0.174741667050044	0.117307982446131	0.0645978099308791	0.475341183433671
TCGA-44-6148-01A	0.0903585524449238	0.137138993219831	0.182812998187141	0.129931564323524	0.0690810582057875	0.49928916401675
TCGA-93-A4JP-01A	0.0546527006494618	0.154016556022077	0.151812416536471	0.148609141459341	0.0861205088390434	0.504988394461425
TCGA-78-7150-01A	0.035704903647078	0.108297146081859	0.153586006825913	0.112294483027189	0.036592626336805	0.450235229412774
TCGA-97-8177-01A	0.0834447405212505	0.129782529602019	0.175564790389451	0.144841868238518	0.0614849491028268	0.544884662038451
TCGA-50-5946-01A	0.0444827456474078	0.117292152943357	0.12785154475868	0.100275981013253	0.050894449074026	0.405341461177362
TCGA-50-5055-01A	0.161769535858917	0.179376341748588	0.211978057180283	0.151642957171786	0.0374130973376952	0.586572542894655
TCGA-78-8648-01A	0.0869412648582663	0.151551250678172	0.214980313963084	0.150331152955081	0.100433896956885	0.546980877462301
TCGA-78-8640-01A	0.0784421301695068	0.108829469194272	0.155343810556594	0.115091869650119	0.0464286659586192	0.45999641417997
TCGA-50-5935-01A	0.0665836995955286	0.162485763642668	0.151004575845491	0.121820728363081	0.0267074169154306	0.542250183040104
TCGA-78-7167-01A	0.0488442525854	0.117083075863887	0.152250598955035	0.0907944945589153	0.0365318320994458	0.413669943885402
TCGA-69-7978-01A	0.0880844086522926	0.168867897046467	0.212474412945136	0.158404294525668	0.066360014126301	0.586453196633159
TCGA-86-8054-01A	0.0464065544482164	0.107193521483263	0.141506910417973	0.108778377044597	0.0716786198254907	0.418503751484031
TCGA-69-7974-01A	0.0699208485361015	0.145816535967962	0.185071170177815	0.154841800372663	0.0791223312780742	0.556828981115298
TCGA-44-3398-01A	0.0761297801497007	0.103260810204341	0.210186515445495	0.15135071027947	0.0512355790566399	0.562932131292785
TCGA-NJ-A4YG-01A	0.0592713748938127	0.156967135483419	0.118143699685279	0.121710308244112	0.0428325118001622	0.512866101616192
TCGA-78-7537-01A	0.0672483363528465	0.133464180262447	0.122734427883697	0.0888660608140949	0.0326425490988934	0.45244181378774
TCGA-38-4629-01A	0.0620929480290934	0.112623555467284	0.185934027080355	0.152480109630799	0.0636978437892605	0.539417065355268
TCGA-55-8510-01A	0.0726953560387286	0.153355881458773	0.175709277266258	0.137954705431704	0.0653120159926595	0.534985508899061
TCGA-69-7760-01A	0.0335926388278538	0.0939692932850609	0.0892427708371803	0.0800957822600426	0.0101853744757647	0.398948870111345
TCGA-55-7284-01B	0.0586413654794447	0.152955635208419	0.178899614781954	0.142935979780431	0.0799955218762898	0.525246597626133
TCGA-55-A4DF-01A	0.0806815106503173	0.157998443888554	0.183146927693608	0.149640104511646	0.0596477908525196	0.522599023610624
TCGA-05-4402-01A	0.0744751980325929	0.133384080126497	0.150480936065236	0.138016965157603	0.0600842333814092	0.51062810863235
TCGA-86-A456-01A	0.0485748466264666	0.142140873024974	0.166032325628565	0.146853884173971	0.0642792898224962	0.510703520478271
TCGA-49-AARR-01A	0.096597593011201	0.154861586933928	0.163738931472618	0.136870665718317	0.06716574722234	0.484094117473263
TCGA-44-7667-01A	0.0437747711737765	0.094060414911543	0.12697451183932	0.104323843040858	0.0373319398052959	0.438955139676986
TCGA-86-A4P8-01A	0.0606993321305164	0.186424059663901	0.236774859923774	0.16623203345752	0.102857108436835	0.558930710232856
TCGA-50-8457-01A	0.118934113534183	0.162991672818824	0.189736208048053	0.130168313247428	0.0561894572868996	0.518822179444486
TCGA-80-5608-01A	0.050744965469984	0.109911194514785	0.152873895255121	0.109031673820397	0.0476293756597337	0.421023267393611
TCGA-86-6851-01A	0.115230040874097	0.167327339621735	0.219991097368698	0.146609379038751	0.0647072349715461	0.541954976220282
TCGA-55-6970-01A	0.0770906785879636	0.14360015060898	0.179962507989888	0.136616007836647	0.0668852701095025	0.508914951965516
TCGA-05-4384-01A	0.0469279398633596	0.137377784639421	0.168313178589065	0.133831785566909	0.0869308620968693	0.492757029334583
TCGA-44-7671-01A	0.0525845183924223	0.0994080160211269	0.138747734257478	0.100197912529932	0.0465363518483907	0.452432157256619
TCGA-55-8511-01A	0.0967890781843089	0.161761684353999	0.164362089322139	0.139140799174841	0.0540420288644402	0.508701520000328
TCGA-MP-A4TC-01A	0.0525534814062161	0.146389809154863	0.156413990039519	0.148183823324303	0.0572457914883063	0.510905641014188
TCGA-91-6828-01A	0.0764370033599346	0.156736019853686	0.189558348001652	0.154156308824858	0.0920629163948139	0.526674031520064
TCGA-55-8302-01A	0.061501265906192	0.131594785410993	0.149939152067199	0.129678548960765	0.0426443284720822	0.497653525942495
TCGA-55-8087-01A	0.0609440237294551	0.158804144731283	0.127171977310427	0.116254098604272	0.0584109921584994	0.493295808663876
TCGA-L9-A743-01A	0.0956832412698364	0.175299394567674	0.176556877048702	0.153570256994593	0.0441058663973235	0.563212204427358
TCGA-38-4631-01A	0.0540387478245041	0.0750200373080832	0.150277485734978	0.127436084001571	0.0294820295022866	0.419299150001849
TCGA-NJ-A4YF-01A	0.0449093521025084	0.0956190382392537	0.116111545159008	0.0785476372111822	0.0256061243460274	0.377832632952822
TCGA-55-7815-01A	0.0582601090186521	0.121890408053399	0.225566931790353	0.133558707360608	0.0689389174276672	0.511189626805226
TCGA-55-8620-01A	0.0958530946604174	0.132205685200924	0.169608824161668	0.11414276263986	0.0605537009568394	0.462304127044928
TCGA-50-5941-01A	0.10064832877148	0.167170263132862	0.196043629592427	0.159910870146298	0.064679295452582	0.553809713631052
TCGA-78-7539-01A	0.0776425346219469	0.168573728769968	0.196418427476648	0.13305819033871	0.0435021306843525	0.554376307090434
TCGA-55-8301-01A	0.108684541785921	0.158309808820849	0.197453645174229	0.143745986966497	0.0462250901415356	0.542998823709616
TCGA-73-A9RS-01A	0.0631408014604645	0.101035813803505	0.142851201832919	0.0937026314544484	0.0404168246909411	0.415974280920338
TCGA-44-2665-01A	0.0506008222895747	0.153568600262133	0.140083939416734	0.148057682631361	0.0556522350776482	0.559900905106027
TCGA-L9-A8F4-01A	0.0998862347176196	0.164621569650963	0.18774308047151	0.127148868664596	0.0532680917593206	0.515891193800853
TCGA-55-7725-01A	0.0851264737054137	0.137657584736719	0.209204571192297	0.135134240419391	0.0538391444299855	0.498389012001896
TCGA-55-A57B-01A	0.0530036697578474	0.16507170731997	0.157885265889166	0.139118767689873	0.0417752583218791	0.539481287562242
TCGA-86-8673-01A	0.0623856095878976	0.122998704037703	0.137372361604699	0.114508638594988	0.0443446918187681	0.439065856861185
TCGA-86-A4D0-01A	0.061753742432237	0.0866941513800916	0.157711661189707	0.094988938912756	0.042468265279927	0.409262229876568
TCGA-MP-A4T8-01A	0.0211553104282964	0.131469621861557	0.12201194894835	0.101424979940702	0.0267404192325838	0.43165098764522
TCGA-93-A4JQ-01A	0.129366637906592	0.203389649190318	0.166565802396996	0.150481052077264	0.0404785352584033	0.543912128228817
TCGA-44-2666-01B	0.0834368396631741	0.136271398711417	0.16818423756082	0.10714704335972	0.0487676070120536	0.428544323605993
TCGA-97-8552-01A	0.087300428940708	0.159051178540044	0.143485983402504	0.127188130768445	0.0586172524659007	0.513352732028547
TCGA-69-7764-01A	0.0785076895540847	0.138570791409572	0.192301915074143	0.103863469059379	0.0438791336812282	0.449573570124827
TCGA-86-7701-01A	0.115294044897501	0.14841479687135	0.219292926709533	0.135160308275541	0.0517780398930905	0.500370884847811
TCGA-62-A470-01A	0.0505486864884445	0.110886242406522	0.116182857776199	0.105203608877596	0.0791761150158279	0.419737733642841
TCGA-55-7727-01A	0.108664783004027	0.136002020843972	0.200909830935059	0.127107138031655	0.0624762724015349	0.49445210422145
TCGA-L9-A7SV-01A	0.0619347040008297	0.11759386950793	0.140748091386813	0.0925402154998959	0.0364397174907201	0.416085308539273
TCGA-67-6215-01A	0.0528748895257834	0.144941984307234	0.11598610341699	0.117390050323305	0.0691594140341988	0.486061922341565
TCGA-55-7907-01A	0.0578359827971583	0.130057253915269	0.210715801713732	0.127968984874362	0.0627484672223399	0.503718064996095
TCGA-MP-A4T9-01A	0.0597521451002399	0.15827322319858	0.187618963640759	0.145792416870484	0.0779352117049668	0.523385552002917
TCGA-97-7552-01A	0.13545178140587	0.170190171826803	0.247271469320615	0.154306846352012	0.0644640112944108	0.556914710364524
TCGA-05-5429-01A	0.059231115614488	0.120005319136886	0.115568021573027	0.11050712382617	0.0311813951223348	0.428039155811514
TCGA-91-6847-01A	0.0197853268382234	0.100464797330593	0.160450262142178	0.0919262849387866	0.0350084654762513	0.392813516835062
TCGA-44-A4SS-01A	0.0637994758485935	0.160824734258085	0.199447677597939	0.148652298140008	0.0767774883419204	0.535222303804211
TCGA-55-8097-01A	0.0778235529229014	0.175656055448965	0.150415303114165	0.112959994530763	0.0520449173278745	0.501690340143738
TCGA-97-8171-01A	0.060432901836447	0.10182360460672	0.0876280958511363	0.0773946825112963	0.0360266182026246	0.397350553987106
TCGA-L9-A443-01A	0.0509354049195619	0.141086373780984	0.15795145110607	0.119958642041371	0.0525709797910455	0.46984653737445
TCGA-55-8089-01A	0.0821763521367736	0.154397675708741	0.244816658589079	0.163826715828206	0.0764540484112386	0.569028942835412
TCGA-05-4424-01A	0.0619393324233009	0.139721544553228	0.190507863876953	0.146052666635478	0.0950951527874063	0.517270043382162
TCGA-62-8395-01A	0.0746831694060794	0.14016023806567	0.161108616414036	0.11992509300669	0.0635502487332924	0.483179076645993
TCGA-53-7624-01A	0.0571642891523266	0.126698478740098	0.152035647382778	0.129686424276253	0.0250688018233382	0.48719155594507
TCGA-64-1676-01A	0.0437115282443429	0.0934148069981561	0.165673814297419	0.1346342917036	0.0554565507417933	0.505628301328641
TCGA-55-1596-01A	0.0578670393790544	0.112113593761805	0.151385009164654	0.114706628396318	0.0346260583545999	0.462130146090992
TCGA-97-8174-01A	0.0761903891421583	0.164601770580011	0.176279928038586	0.123587948661877	0.0751545875025758	0.500263090380615
TCGA-93-7348-01A	0.0916009459500752	0.15211010334102	0.142432935467438	0.126660837971551	0.0327576125841593	0.485818495242564
TCGA-38-4630-01A	0.0491688802744015	0.142038874418332	0.117305058210505	0.115282752422083	0.0494269992329428	0.446556444650356
TCGA-05-5423-01A	0.078578359373685	0.120130584887982	0.174963933316993	0.147398924005842	0.0479197770382249	0.547224583798852
TCGA-49-6767-01A	0.0381884173171435	0.136116926694837	0.18915149165548	0.126183729093572	0.0248909093567555	0.536979117799086
TCGA-05-4397-01A	0.0508519930643692	0.109208247268813	0.139771614709527	0.12625053574027	0.0872416314733912	0.47465088636938
TCGA-55-7910-01A	0.0773030434921373	0.11733510134747	0.129871713504987	0.114102553757625	0.0325321050690514	0.409433193334565
TCGA-J2-A4AG-01A	0.104955383491724	0.167714994980122	0.180233984295393	0.147775313886902	0.0429356068619459	0.545253806238937
TCGA-50-5936-01A	0.0610340846720327	0.149056502614701	0.137885687938219	0.12762242457861	0.0602533899639409	0.507387032638882
TCGA-86-8073-01A	0.0628697814618459	0.148206480841909	0.161366264642184	0.137288964496453	0.0996510292295863	0.494110410020114
TCGA-44-4112-01B	0.0746768593877534	0.129220656720993	0.215155106300456	0.13074283637772	0.0773060884559403	0.439749884270836
TCGA-05-5715-01A	0.056298365683364	0.136121295440571	0.124629813976667	0.126166969083738	0.0812039974405436	0.495204102118053
TCGA-44-5643-01A	0.0822929148941881	0.139746324913605	0.198276736528171	0.125857290101989	0.0353918573171595	0.503765354550652
TCGA-75-5146-01A	0.107221011297213	0.139403485407557	0.178951095626254	0.120597842307998	0.0588860363749724	0.477113948403184
TCGA-NJ-A4YQ-01A	0.116575020120066	0.157346359008125	0.198479693863197	0.128511538117863	0.044035762027311	0.51772301623986
TCGA-44-2657-01A	0.142391990994054	0.15032012588077	0.221410036778843	0.137001366396474	0.0565642717251432	0.538983506295847
TCGA-55-7995-01A	0.0907068780494358	0.163699191925028	0.222197942597971	0.156620613787235	0.0680201338506576	0.551598633629902
TCGA-44-2662-01B	0.0656744320317274	0.148300862630702	0.179672599003249	0.171785285773048	0.108042935234836	0.48042612999292
TCGA-49-4514-01A	0.0733849191396112	0.0951964764912383	0.141298963600663	0.0881744613119267	0.00443334973895566	0.4170880792833
TCGA-55-6712-01A	0.0837267631732992	0.152386029927995	0.220340876843015	0.140148396732251	0.0475038597414561	0.556039878780588
TCGA-44-4112-01A	0.066855331734178	0.0991580931592087	0.1831719113472	0.132982879444037	0.0584143081610724	0.485788434506414
TCGA-55-6972-01A	0.0316933050337683	0.0661451980990667	0.149147459417489	0.0626037055711872	0.00703996272065918	0.353724738674967
TCGA-44-3919-01A	0.0911029963276133	0.168256520757188	0.172316913095904	0.143018411078058	0.0581386450001411	0.546555994212679
TCGA-J2-8192-01A	0.0730105062970043	0.169624233137067	0.163015717689889	0.162799295972386	0.0719908330386289	0.564072202697375
TCGA-44-A47A-01A	0.0599813259013823	0.184736692018147	0.136447476795257	0.138600854565051	0.0344770173038725	0.57215039704562
TCGA-75-5147-01A	0.0855038396341923	0.136918175684741	0.16344098588629	0.148262834158413	0.0411321663923185	0.52133953566944
TCGA-86-A4JF-01A	0.0534218873060956	0.128023329565728	0.156810168956324	0.136005272110271	0.0477405401895866	0.495129616442459
TCGA-69-8453-01A	0.0715696554921981	0.160886226622666	0.182269245554511	0.159315219648355	0.0734826876760051	0.576822339733303
TCGA-73-4662-01A	0.0942297950081163	0.160457219001127	0.175233280480069	0.133615720627611	0.0402870948218505	0.547616315775403
TCGA-95-7039-01A	0.0446661173710606	0.128457400674142	0.180311663108908	0.109644097869349	0.0413133841407509	0.487075126312846
TCGA-NJ-A4YP-01A	0.0479335147190466	0.142309269285608	0.148696613047121	0.131349364630255	0.0391886571618071	0.479487198793804
TCGA-62-A46O-01A	0.0614923238067513	0.0944379334635811	0.113968195197001	0.0830145431975952	0.0211532739747881	0.374495029673297
TCGA-73-4668-01A	0.0638721087593073	0.11109603146797	0.150515982832305	0.102335346371434	0.0525207497233418	0.459338866034835
TCGA-05-4433-01A	0.0681555811689531	0.15915410874547	0.178711908210504	0.147875336564841	0.082564855044954	0.526607150127958
TCGA-95-A4VN-01A	0.0701028998595118	0.145693505918532	0.19792667625584	0.154063280802664	0.0468556383475213	0.542870878474335
TCGA-78-7156-01A	0.0422743572018942	0.116912755471337	0.161097369233142	0.0889438790820031	0.0321831663606937	0.407542350574088
TCGA-38-A44F-01A	0.10596244173871	0.164096404660171	0.168758074295426	0.144668216356118	0.0526599339290439	0.5304623529329
TCGA-05-4396-01A	0.0592847187222529	0.126769168573752	0.139635837141228	0.111056549542296	0.0469713898501103	0.43341824885137
TCGA-55-8204-01A	0.0793998852967565	0.113540878921208	0.170475745155544	0.141905259735295	0.0435392967529946	0.476625782859931
TCGA-55-7281-01A	0.0628308569300159	0.142685505315251	0.151015351967467	0.139644068353705	0.0513134708934689	0.55178486655657
TCGA-05-4405-01A	0.0842316220400806	0.147739041018919	0.153264193587071	0.130968079657216	0.0804877987360675	0.505089362339824
TCGA-55-8614-01A	0.0631571421973749	0.140548769006899	0.15413355091838	0.130508421241685	0.0426926851720848	0.475946046641968
TCGA-78-7152-01A	0.101167623498007	0.148621998775197	0.169206471293284	0.12103682063333	0.0469438463910102	0.485566084935678
TCGA-64-5781-01A	0.0680852246237634	0.116130376120084	0.211566564630611	0.125755949964129	0.0197980499363137	0.484236285003898
TCGA-55-7227-01A	0.0583323937053629	0.17016954630775	0.168822843445854	0.13758319539639	0.0518576214927324	0.546318672830174
TCGA-MP-A4TD-01A	0.0991675252570494	0.15842523432049	0.124395725381335	0.111676566229808	0.0376319459656026	0.469509999368835
TCGA-55-8513-01A	0.0901951791038706	0.175278698252965	0.137259373031682	0.152513446603244	0.101032270469472	0.530350884023147
TCGA-78-7542-01A	0.0532099154228755	0.135293466657103	0.121243871262867	0.123083251938047	0.0121458728025225	0.479911571710655
TCGA-O1-A52J-01A	0.0521413689080776	0.150418553951729	0.139826970736263	0.137404246377721	0.0649201831309377	0.53135483464015
TCGA-05-4425-01A	0.0512623967995139	0.158494601164198	0.179640978192485	0.153064559001212	0.0603457499800624	0.572766889840302
